,Product ID,Category,Sub-Category,Product Name,Unit Price
19099,TEC-AC-10003417,Technology,Accessories,"SanDisk Memory Card, Programmable",113.91
19101,TEC-MA-10000858,Technology,Machines,"Panasonic Printer, White",264.9
19103,FUR-TA-10003497,Furniture,Tables,"Bevis Training Table, Adjustable Height",224.78
19118,OFF-SU-10001683,Office Supplies,Supplies,"Kleencut Ruler, Steel",8.64
19123,OFF-SU-10002002,Office Supplies,Supplies,"Fiskars Scissors, Steel",22.56
19127,TEC-MEM-10002919,Technology,Accessories,"Memorex Flash Drive, USB",29.61
19133,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",6.28
19138,OFF-BI-10002005,Office Supplies,Binders,"Acco Index Tab, Clear",8.58
19141,FUR-TA-10002786,Furniture,Tables,"Lesro Computer Table, Fully Assembled",428.34
19148,TEC-PH-10003137,Technology,Phones,"Nokia Signal Booster, Cordless",139.35
19149,TEC-HEW-10004833,Technology,Copiers,"Hewlett Ink, Color",150.12
19163,OFF-GRE-10002738,Office Supplies,Paper,"Green Bar Cards & Envelopes, Premium",48.39
19176,OFF-FA-10000046,Office Supplies,Fasteners,"Advantus Staples, Bulk Pack",10.86
19177,OFF-AR-10000989,Office Supplies,Art,"Binney & Smith Canvas, Blue",51.36
19180,TEC-AC-10003920,Technology,Accessories,"Belkin Keyboard, Bluetooth",83.88
19187,OFF-LA-10001188,Office Supplies,Labels,"Novimex Shipping Labels, Adjustable",8.88
19193,OFF-LA-10001154,Office Supplies,Labels,"Hon Shipping Labels, Adjustable",9.27
19195,OFF-EN-10003854,Office Supplies,Envelopes,"Jiffy Clasp Envelope, Security-Tint",10.92
19207,FUR-TA-10000136,Furniture,Tables,"Chromcraft Conference Table, Adjustable Height",583.24
19208,FUR-TA-10004649,Furniture,Tables,"Barricks Round Table, Rectangular",499.08
19222,FUR-CH-10000807,Furniture,Chairs,"Hon Rocking Chair, Adjustable",133.11
19234,OFF-AP-10000818,Office Supplies,Appliances,"Hoover Blender, Black",96.6
19237,FUR-SAF-10004173,Furniture,Bookcases,"Safco Corner Shelving, Traditional",149.46
19243,TEC-MA-10003624,Technology,Machines,"StarTech Inkjet, Wireless",301.77
19247,TEC-AC-10003416,Technology,Accessories,"Memorex Mouse, USB",28.38
19255,OFF-FA-10000757,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes",10.95
19260,OFF-SU-10003162,Office Supplies,Supplies,"Acme Letter Opener, Steel",19.74
19266,OFF-SU-10000496,Office Supplies,Supplies,"Fiskars Scissors, Steel",22.56
19274,OFF-FA-10001086,Office Supplies,Fasteners,"Accos Rubber Bands, Assorted Sizes",14.13
19277,OFF-PA-10002328,Office Supplies,Paper,"Eaton Memo Slips, Recycled",9.1
19278,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,12.09
19289,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.78
19295,FUR-CH-10000430,Furniture,Chairs,"SAFCO Swivel Stool, Red",167.94
19297,TEC-CO-10004558,Technology,Copiers,"HP Ink, High-Speed",126.9
19305,OFF-PA-10001639,Office Supplies,Paper,"Enermax Memo Slips, 8.5 x 11",19.8
19317,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,387.99
19320,TEC-PH-10003813,Technology,Phones,"Samsung Signal Booster, VoIP",136.68
19323,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,49.99
19332,TEC-CO-10002587,Technology,Copiers,"Sharp Fax and Copier, Laser",168.6
19333,FUR-HON-10003593,Furniture,Chairs,"Hon Steel Folding Chair, Adjustable",83.91
19336,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,159.99
19338,FUR-BO-10002766,Furniture,Bookcases,"Bush Classic Bookcase, Traditional",275.12
19339,TEC-MA-10004303,Technology,Machines,"Panasonic Receipt Printer, Durable",121.02
19340,TEC-LOG-10004917,Technology,Accessories,"Logitech Memory Card, Programmable",104.88
19343,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,15.97
19347,FUR-CH-10001037,Furniture,Chairs,"SAFCO Chairmat, Adjustable",62.31
19356,OFF-PA-10003981,Office Supplies,Paper,"SanDisk Note Cards, Premium",19.88
19367,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,2.6
19371,OFF-BI-10004769,Office Supplies,Binders,"Wilson Jones Index Tab, Economy",6.45
19376,FUR-SAF-10000265,Furniture,Bookcases,"Safco Library with Doors, Metal",389.25
19379,FUR-CH-10003982,Furniture,Chairs,"Harbour Creations Swivel Stool, Adjustable",121.74
19382,FUR-BO-10001553,Furniture,Bookcases,"Sauder Library with Doors, Traditional",387.63
19394,TEC-MA-10001598,Technology,Machines,"Panasonic Card Printer, Wireless",115.88
19398,TEC-MA-10003492,Technology,Machines,"Okidata Printer, Wireless",268.5
19414,OFF-SU-10004848,Office Supplies,Supplies,"Kleencut Shears, High Speed",46.77
19418,FUR-CH-10000373,Furniture,Chairs,"Hon Steel Folding Chair, Set of Two",83.67
19429,OFF-AR-10002800,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color",29.85
19439,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,6.08
19441,OFF-SAN-10004633,Office Supplies,Paper,"SanDisk Message Books, Multicolor",25.23
19461,OFF-AR-10001479,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Easy-Erase",27.93
19462,OFF-SU-10002750,Office Supplies,Supplies,"Kleencut Box Cutter, Steel",34.05
19467,TEC-PH-10003891,Technology,Phones,"Cisco Audio Dock, with Caller ID",182.07
19471,OFF-HAM-10001621,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Black",499.56
19473,TEC-BRO-10000348,Technology,Copiers,"Brother Copy Machine, High-Speed",262.29
19483,OFF-HON-10003921,Office Supplies,Labels,"Hon Removable Labels, Laser Printer Compatible",10.08
19492,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,223.98
19493,FUR-CH-10004600,Furniture,Chairs,"Harbour Creations Chairmat, Red",72.0
19501,FUR-CH-10001897,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",303.14
19504,TEC-MA-10000366,Technology,Machines,"Epson Card Printer, Red",111.4
19516,FUR-LES-10003538,Furniture,Tables,"Lesro Coffee Table, Fully Assembled",253.47
19518,OFF-AME-10002949,Office Supplies,Envelopes,"Ames Clasp Envelope, with clear poly window",10.74
19525,OFF-ST-10004897,Office Supplies,Storage,"Tenex Folders, Blue",23.22
19526,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,54.1
19533,OFF-SU-10004932,Office Supplies,Supplies,"Stiletto Ruler, Easy Grip",11.0
19535,OFF-SU-10002961,Office Supplies,Supplies,"Kleencut Ruler, Serrated",10.26
19537,OFF-LA-10000495,Office Supplies,Labels,"Hon Round Labels, Laser Printer Compatible",4.44
19539,OFF-EAT-10004307,Office Supplies,Paper,"Eaton Memo Slips, 8.5 x 11",17.88
19542,OFF-HAM-10001107,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Silver",500.88
19543,FUR-DAN-10002741,Furniture,Bookcases,"Dania Corner Shelving, Pine",123.42
19547,TEC-OKI-10004199,Technology,Machines,"Okidata Receipt Printer, White",121.32
19548,OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",5.98
19557,FUR-TEN-10000325,Furniture,Furnishings,"Tenex Light Bulb, Erganomic",17.55
19566,FUR-CH-10002417,Furniture,Chairs,"Hon Rocking Chair, Red",130.62
19576,TEC-BRO-10001852,Technology,Copiers,"Brother Fax and Copier, Digital",191.13
19578,OFF-SU-10003758,Office Supplies,Supplies,"Fiskars Scissors, High Speed",23.16
19588,TEC-BRO-10000663,Technology,Copiers,"Brother Fax and Copier, Color",192.93
19594,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,14.64
19596,OFF-TEN-10004210,Office Supplies,Storage,"Tenex Trays, Wire Frame",53.28
19601,OFF-ST-10001214,Office Supplies,Storage,"Smead Box, Industrial",11.25
19607,OFF-BI-10004054,Office Supplies,Binders,"Cardinal Hole Reinforcements, Economy",5.34
19608,OFF-AR-10003481,Office Supplies,Art,Newell 348,3.28
19609,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,4.28
19610,TEC-MA-10000461,Technology,Machines,"Epson Inkjet, Wireless",308.34
19618,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,350.99
19622,TEC-MA-10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,96.45
19623,FUR-SAF-10001428,Furniture,Bookcases,"Safco Corner Shelving, Pine",150.81
19626,OFF-FA-10003799,Office Supplies,Fasteners,"Accos Clamps, Metal",13.0
19628,FUR-BO-10001201,Furniture,Bookcases,"Bush Stackable Bookrack, Mobile",82.34
19630,OFF-EN-10004057,Office Supplies,Envelopes,"Jiffy Manila Envelope, Recycled",16.54
19636,FUR-FU-10000361,Furniture,Furnishings,"Deflect-O Photo Frame, Erganomic",50.52
19644,OFF-BI-10001304,Office Supplies,Binders,"Cardinal 3-Hole Punch, Recycled",19.44
19651,OFF-PA-10002516,Office Supplies,Paper,"Enermax Cards & Envelopes, 8.5 x 11",51.24
19652,OFF-SU-10003157,Office Supplies,Supplies,"Elite Letter Opener, Steel",16.0
19655,OFF-STI-10001957,Office Supplies,Supplies,"Stiletto Ruler, Serrated",11.58
19658,FUR-ELD-10004515,Furniture,Furnishings,"Eldon Door Stop, Black",50.16
19660,OFF-EN-10000061,Office Supplies,Envelopes,"Jiffy Clasp Envelope, Security-Tint",10.92
19666,OFF-ACM-10002131,Office Supplies,Supplies,"Acme Ruler, Easy Grip",18.33
19679,FUR-BO-10000288,Furniture,Bookcases,"Safco Classic Bookcase, Traditional",438.15
19680,TEC-MA-10001792,Technology,Machines,"Epson Inkjet, White",305.37
19681,OFF-AP-10001169,Office Supplies,Appliances,"Cuisinart Microwave, White",276.6
19690,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,14.99
19691,OFF-NOV-10002952,Office Supplies,Labels,"Novimex Round Labels, Laser Printer Compatible",6.27
19700,FUR-TA-10001602,Furniture,Tables,"Barricks Round Table, Adjustable Height",335.8
19702,TEC-MA-10004408,Technology,Machines,"Konica Inkjet, Durable",311.85
19706,FUR-BO-10000311,Furniture,Bookcases,"Safco Floating Shelf Set, Metal",196.2
19718,TEC-MA-10004896,Technology,Machines,"StarTech Phone, White",72.93
19740,OFF-SU-10001980,Office Supplies,Supplies,"Acme Letter Opener, High Speed",30.21
19743,FUR-FU-10000039,Furniture,Furnishings,"Tenex Light Bulb, Duo Pack",18.99
19764,OFF-LA-10000536,Office Supplies,Labels,"Smead Color Coded Labels, Laser Printer Compatible",13.05
19765,OFF-LA-10002559,Office Supplies,Labels,"Smead File Folder Labels, Alphabetical",8.7
19791,FUR-TA-10004937,Furniture,Tables,"Chromcraft Conference Table, Rectangular",580.16
19792,FUR-CH-10003772,Furniture,Chairs,"Office Star Chairmat, Red",65.82
19795,FUR-TA-10003568,Furniture,Tables,"Chromcraft Conference Table, Rectangular",580.16
19802,FUR-FU-10001086,Furniture,Furnishings,"Advantus Frame, Black",111.12
19805,TEC-CO-10004404,Technology,Copiers,"Brother Copy Machine, High-Speed",262.29
19811,FUR-ELD-10000963,Furniture,Furnishings,"Eldon Stacking Tray, Durable",28.53
19816,OFF-SU-10003357,Office Supplies,Supplies,"Fiskars Shears, Steel",47.04
19819,TEC-MA-10001991,Technology,Machines,"Konica Calculator, White",50.04
19824,FUR-TA-10000789,Furniture,Tables,"Lesro Training Table, with Bottom Storage",179.2
19838,OFF-EN-10003111,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Recycled",5.8
19840,OFF-LA-10001026,Office Supplies,Labels,"Harbour Creations File Folder Labels, 5000 Label Set",6.08
19842,TEC-AC-10004801,Technology,Accessories,"Logitech Mouse, Programmable",20.52
19848,FUR-DEF-10001477,Furniture,Furnishings,"Deflect-O Door Stop, Erganomic",42.57
19862,OFF-LA-10002900,Office Supplies,Labels,"Harbour Creations File Folder Labels, Alphabetical",8.55
19871,FUR-BO-10001969,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Pine",112.02
19877,OFF-HAR-10001913,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",10.95
19885,TEC-AC-10003615,Technology,Accessories,"SanDisk Router, Programmable",171.9
19893,TEC-MA-10003441,Technology,Machines,"Okidata Inkjet, Wireless",314.1
19896,OFF-FEL-10004016,Office Supplies,Storage,"Fellowes Shelving, Blue",57.84
19898,TEC-CO-10000051,Technology,Copiers,"Sharp Wireless Fax, Color",238.24
19921,TEC-STA-10000699,Technology,Machines,"StarTech Phone, Red",71.67
19925,FUR-CH-10004338,Furniture,Chairs,"Hon Bag Chairs, Red",30.1
19927,OFF-SU-10004822,Office Supplies,Supplies,"Acme Letter Opener, Serrated",26.91
19928,OFF-LA-10001194,Office Supplies,Labels,"Novimex Removable Labels, Adjustable",7.77
19930,FUR-SAF-10002616,Furniture,Chairs,"SAFCO Steel Folding Chair, Adjustable",88.2
19934,OFF-SU-10003343,Office Supplies,Supplies,"Kleencut Shears, Steel",46.17
19937,OFF-FA-10003961,Office Supplies,Fasteners,"Advantus Rubber Bands, Assorted Sizes",9.36
19946,OFF-AR-10001226,Office Supplies,Art,"Boston Pencil Sharpener, Fluorescent",28.95
19963,OFF-SU-10003173,Office Supplies,Supplies,"Acme Ruler, Serrated",13.41
19965,FUR-RUB-10004633,Furniture,Furnishings,"Rubbermaid Stacking Tray, Durable",25.14
19970,TEC-AC-10003763,Technology,Accessories,"Logitech Mouse, Programmable",30.78
19976,OFF-STO-10000007,Office Supplies,Fasteners,"Stockwell Staples, Bulk Pack",10.41
19978,OFF-LA-10002596,Office Supplies,Labels,"Harbour Creations Round Labels, Laser Printer Compatible",6.75
19981,OFF-SU-10001877,Office Supplies,Supplies,"Elite Ruler, High Speed",13.8
19984,FUR-CH-10003750,Furniture,Chairs,"Harbour Creations Rocking Chair, Red",147.09
20004,FUR-FU-10004241,Furniture,Furnishings,"Deflect-O Light Bulb, Black",18.99
20006,TEC-HEW-10001056,Technology,Copiers,"Hewlett Ink, High-Speed",146.88
20024,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",80.98
20025,FUR-SAF-10002529,Furniture,Chairs,"SAFCO Chairmat, Red",59.82
20030,OFF-PA-10001736,Office Supplies,Paper,"SanDisk Note Cards, 8.5 x 11",29.73
20033,OFF-AP-10003473,Office Supplies,Appliances,"Hoover Coffee Grinder, Black",68.22
20041,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",90.98
20057,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,7.28
20064,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,3.48
20068,TEC-HP -10001574,Technology,Copiers,"HP Fax Machine, Laser",299.94
20069,TEC-MA-10000560,Technology,Machines,"StarTech Inkjet, Wireless",201.26
20079,TEC-MA-10003927,Technology,Machines,"StarTech Inkjet, Wireless",301.77
20082,FUR-CH-10002091,Furniture,Chairs,"Harbour Creations Swivel Stool, Set of Two",182.37
20090,OFF-PA-10003654,Office Supplies,Paper,"SanDisk Memo Slips, Recycled",16.89
20096,OFF-PA-10004640,Office Supplies,Paper,"Eaton Message Books, Multicolor",21.99
20099,TEC-AC-10004683,Technology,Accessories,"Memorex Flash Drive, USB",29.61
20104,OFF-LA-10002107,Office Supplies,Labels,"Novimex Legal Exhibit Labels, 5000 Label Set",10.86
20105,OFF-BI-10000636,Office Supplies,Binders,"Ibico Hole Reinforcements, Recycled",7.35
20115,OFF-FIS-10000063,Office Supplies,Supplies,"Fiskars Shears, High Speed",47.64
20130,OFF-BOS-10002340,Office Supplies,Art,"Boston Markers, Blue",26.37
20140,FUR-BO-10001558,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Pine",170.19
20142,TEC-MOT-10000939,Technology,Phones,"Motorola Speaker Phone, Cordless",132.63
20143,FUR-BAR-10003532,Furniture,Tables,"Barricks Conference Table, Rectangular",904.65
20145,OFF-AP-10000078,Office Supplies,Appliances,"Breville Toaster, Silver",77.46
20152,TEC-AC-10002221,Technology,Accessories,"Memorex Mouse, Bluetooth",28.17
20153,OFF-PA-10003320,Office Supplies,Paper,"Green Bar Parchment Paper, Recycled",16.59
20155,TEC-AC-10002145,Technology,Accessories,"Belkin Memory Card, Programmable",116.31
20157,OFF-AR-10000283,Office Supplies,Art,"Stanley Highlighters, Blue",14.7
20158,TEC-PAN-10000878,Technology,Machines,"Panasonic Phone, Wireless",84.84
20163,OFF-SME-10000675,Office Supplies,Labels,"Smead Round Labels, 5000 Label Set",7.29
20167,TEC-MA-10001015,Technology,Machines,"StarTech Card Printer, Durable",163.62
20173,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,48.94
20189,FUR-BO-10002423,Furniture,Bookcases,"Safco Floating Shelf Set, Mobile",199.26
20191,TEC-PH-10004970,Technology,Phones,"Nokia Headset, Full Size",49.6
20193,TEC-AC-10001792,Technology,Accessories,"Logitech Mouse, Programmable",30.78
20194,FUR-HON-10004932,Furniture,Tables,"Hon Conference Table, with Bottom Storage",921.48
20202,OFF-FA-10003779,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes",13.89
20207,FUR-FU-10001935,Furniture,Furnishings,"Eldon Light Bulb, Black",25.2
20212,OFF-FA-10004687,Office Supplies,Fasteners,"Advantus Thumb Tacks, Bulk Pack",13.59
20216,OFF-FA-10003450,Office Supplies,Fasteners,"Advantus Paper Clips, Metal",13.38
20223,TEC-AC-10002357,Technology,Accessories,"SanDisk Numeric Keypad, USB",35.44
20230,TEC-CO-10004664,Technology,Copiers,"Hewlett Personal Copier, Color",145.71
20243,TEC-CO-10003589,Technology,Copiers,"HP Fax Machine, Digital",299.58
20244,FUR-FU-10003066,Furniture,Furnishings,"Deflect-O Frame, Duo Pack",73.4
20255,OFF-AP-10002577,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, Black",42.09
20264,FUR-FU-10004842,Furniture,Furnishings,"Advantus Light Bulb, Erganomic",12.46
20265,FUR-NOV-10000323,Furniture,Chairs,"Novimex Executive Leather Armchair, Adjustable",460.44
20274,OFF-PA-10003252,Office Supplies,Paper,"Xerox Note Cards, 8.5 x 11",30.51
20285,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),9.99
20292,OFF-LA-10004919,Office Supplies,Labels,"Smead Color Coded Labels, Alphabetical",12.87
20313,OFF-AR-10003913,Office Supplies,Art,"Binney & Smith Highlighters, Blue",11.06
20316,FUR-SAF-10001322,Furniture,Bookcases,"Safco Stackable Bookrack, Traditional",148.44
20319,TEC-CAN-10001981,Technology,Copiers,"Canon Ink, High-Speed",145.35
20320,OFF-JIF-10000890,Office Supplies,Envelopes,"Jiffy Peel and Seal, Security-Tint",22.41
20323,OFF-FA-10000540,Office Supplies,Fasteners,"Stockwell Staples, Assorted Sizes",5.5
20330,TEC-BEL-10000485,Technology,Accessories,"Belkin Numeric Keypad, Bluetooth",57.75
20339,TEC-BEL-10002178,Technology,Accessories,"Belkin Flash Drive, Programmable",43.44
20350,OFF-LA-10002368,Office Supplies,Labels,Avery 479,2.61
20358,OFF-AP-10002941,Office Supplies,Appliances,"Breville Refrigerator, Silver",346.72
20372,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,99.99
20377,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,22.84
20378,OFF-FA-10002752,Office Supplies,Fasteners,"Advantus Push Pins, Bulk Pack",14.43
20385,OFF-SU-10004662,Office Supplies,Supplies,"Elite Scissors, Serrated",12.82
20389,OFF-CUI-10001032,Office Supplies,Appliances,"Cuisinart Stove, Red",538.29
20394,OFF-AR-10003685,Office Supplies,Art,"Stanley Canvas, Water Color",35.1
20405,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",4.28
20409,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,9.99
20410,FUR-CH-10000423,Furniture,Chairs,"Hon Chairmat, Set of Two",57.78
20421,OFF-EN-10000714,Office Supplies,Envelopes,"Ames Mailers, Set of 50",23.9
20423,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",58.22
20429,OFF-EAT-10002463,Office Supplies,Paper,"Eaton Computer Printout Paper, Premium",26.55
20431,OFF-FA-10002815,Office Supplies,Fasteners,Staples,4.44
20434,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,4.0
20438,TEC-AC-10001047,Technology,Accessories,"SanDisk Router, Erganomic",169.44
20445,TEC-CO-10003924,Technology,Copiers,"Brother Ink, Digital",146.94
20448,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,20.0
20454,OFF-FA-10003744,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Assorted Sizes",10.98
20470,FUR-HON-10001960,Furniture,Tables,"Hon Wood Table, Rectangular",528.9
20483,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",17.52
20485,OFF-SME-10003033,Office Supplies,Storage,"Smead Trays, Industrial",48.96
20486,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",8.57
